ID,FINE_ART_Scholarship _19/FAL,CLASS_19/FAL,ALTCUM_GPA_19_FAL,FINE_ARTS_Scholarship _19/FAL,MAJOR_FIXED_19/FAL,RETURN_BIN_19/FAL,Role_19/FAL,SPORT_19/FAL,Sport_19/FAL,FINE_ART_Scholarship _20/SPR,CLASS_20/SPR,ALTCUM_GPA_20/SPR,FINE_ARTS_Scholarship _20/SPR,MAJOR_FIXED_20/SPR,RETURN_BIN_20/SPR,Role_20/SPR,SPORT_20/SPR,Sport_20/SPR,FINE_ART_Scholarship _20/FAL,CLASS_20/FAL,ALTCUM_GPA_20/FAL,FINE_ARTS_Scholarship _20/FAL,MAJOR_FIXED_20/FAL,RETURN_BIN_20/FAL,Role_20/FAL,SPORT_20/FAL,Sport_20/FAL,FINE_ART_Scholarship _21/SPR,CLASS_21/SPR,ALTCUM_GPA_21/SPR,FINE_ARTS_Scholarship _21/SPR,MAJOR_FIXED_21/SPR,RETURN_BIN_21/SPR,Role_21/SPR,SPORT_21/SPR,Sport_21/SPR,FINE_ART_Scholarship _21/FAL,CLASS_21/FAL,ALTCUM_GPA_21/FAL,FINE_ARTS_Scholarship _21/FAL,MAJOR_FIXED_21/FAL,RETURN_BIN_21/FAL,Role_21/FAL,SPORT_21/FAL,Sport_21/FAL,FINE_ART_Scholarship _22/SPR,CLASS_22/SPR,ALTCUM_GPA_22/SPR,FINE_ARTS_Scholarship _22/SPR,MAJOR_FIXED_22/SPR,RETURN_BIN_22/SPR,Role_22/SPR,SPORT_22/SPR,Sport_22/SPR,FINE_ART_Scholarship _22/FAL,CLASS_22/FAL,ALTCUM_GPA_22/FAL,FINE_ARTS_Scholarship _22/FAL,MAJOR_FIXED_22/FAL,RETURN_BIN_22/FAL,Role_22/FAL,SPORT_22/FAL,Sport_22/FAL,FINE_ART_Scholarship _23/SPR,CLASS_23/SPR,ALTCUM_GPA_23/SPR,FINE_ARTS_Scholarship _23/SPR,MAJOR_FIXED_23/SPR,RETURN_BIN_23/SPR,Role_23/SPR,SPORT_23/SPR,Sport_23/SPR,FINE_ART_Scholarship _23/FAL,CLASS_23/FAL,ALTCUM_GPA_23/FAL,FINE_ARTS_Scholarship _23/FAL,MAJOR_FIXED_23/FAL,RETURN_BIN_23/FAL,Role_23/FAL,SPORT_23/FAL,Sport_23/FAL,FINE_ART_Scholarship _24/SPR,CLASS_24/SPR,ALTCUM_GPA_24/SPR,FINE_ARTS_Scholarship _24/SPR,MAJOR_FIXED_24/SPR,RETURN_BIN_24/SPR,Role_24/SPR,SPORT_24/SPR,Sport_24/SPR,FINE_ART_Scholarship _24/FAL,CLASS_24/FAL,ALTCUM_GPA_24/FAL,FINE_ARTS_Scholarship _24/FAL,MAJOR_FIXED_24/FAL,RETURN_BIN_24/FAL,Role_24/FAL,SPORT_24/FAL,Sport_24/FAL,FINE_ART_Scholarship _25/SPR,CLASS_25/SPR,ALTCUM_GPA_25/SPR,FINE_ARTS_Scholarship _25/SPR,MAJOR_FIXED_25/SPR,RETURN_BIN_25/SPR,Role_25/SPR,SPORT_25/SPR,Sport_25/SPR,ETHNICITY,RACE,RACE2,RACE3,GENDER,BIRTH_DATE,START_TERM,FIRST_GEN,RETURN?,RETURN_BIN,CONDITIONAL_ADMITS,PELL,ADMIT_STATUS,STA_FED_COHORT_GROUP,STATE,GRADS,PRIMARY_MAJOR,Membrshp Start Dt,Membrshp End Dt,years_org,SPORT_COUNT,INSTATE,RETENTION_BIN,INSTATE_BIN,PERSISTANCE_SO_JR_BIN,PERSISTANCE_JR_SR_BIN,ETHNICITY_BIN,RACE_BIN,GENDER_BIN,CONDITIONAL_ADMITS_BIN,FOOTBALL_BIN,FINAL_GPA
493580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,UND,0,,,,,FR,3.681,YES,MUS,0,,,,HIS,NR,,,M,9/4/2006,24/FAL,YES,Returns,0,NO,YES,FR,24-25,NE,,MUS,,,,0,In State,0,0,0,0,1,1,0,0,0,3.681
493590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AGOF,WGolf,,FR,3.053,NO,BIO,0,Member,AGOF,WGolf,NHS,WH,,,F,7/14/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,BIO,8/1/2024,,,1,In State,0,0,0,0,0,0,1,0,0,3.053
493593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ASBL,Softball,,FR,2.675,NO,PSY,0,Member,ASBL,Softball,NHS,WH,,,F,10/15/2006,24/FAL,YES,Returns,0,NO,NO,FR,24-25,NE,,PSY,9/1/2024,,,1,In State,0,0,0,0,0,0,1,0,0,2.675
493701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AGOF,WGolf,,FR,2.1,NO,BUS,0,Member,AGOF,WGolf,NHS,WH,,,F,2/3/2006,24/FAL,YES,Returns,0,NO,YES,FR,24-25,CA,,BUS,8/1/2024,,,1,Out of State,0,1,0,0,0,0,1,0,0,2.1
493780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JR,0,NO,UND,0,,,,,JR,3.893,NO,EXSCI,0,,,,NHS,BL,,,F,11/30/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,TX,,EXSCI,,,,0,Out of State,0,1,0,0,0,1,1,0,0,3.893
493783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ATEN,M Tennis,,FR,3.94,NO,BUS,0,Member,ATEN,M Tennis,NHS,WH,,,M,3/15/2006,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,BUS,8/1/2024,,,1,In State,0,0,0,0,0,0,0,0,0,3.94
493845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AFBA,Football,,FR,3.67,NO,EGR,0,Member,AFBA,Football,NHS,WH,,,M,6/23/2006,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,EGR,8/1/2024,,,1,In State,0,0,0,0,0,0,0,0,1,3.67
493930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,,,,,FR,3.6,NO,UND,0,,,,NHS,WH,,,F,10/29/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,UND,,,,0,In State,0,0,0,0,0,0,1,0,0,3.6
493944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ADAN,Dance,,FR,4,NO,BIO,0,Member,ADAN,Dance,NHS,WH,,,F,10/18/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,BIO,9/1/2024,,,1,In State,0,0,0,0,0,0,1,0,0,4
493961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ADAN,Dance,,FR,3.2,NO,PSY,0,Member,ADAN,Dance,NHS,WH,,,F,7/21/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,PSY,9/1/2024,,,1,In State,0,0,0,0,0,0,1,0,0,3.2
494064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ASBL,Softball,,FR,2.675,NO,BUS,0,Member,ASBL,Softball,NHS,WH,,,F,12/20/2005,24/FAL,YES,Returns,0,NO,YES,FR,24-25,NE,,BUS,9/1/2024,,,1,In State,0,0,0,0,0,0,1,0,0,2.675
494128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWTR,W Outdoor Track,,FR,2.275,NO,NEWMD,0,Member,AWTR,W Outdoor Track,NHS,WH,,,F,9/25/2006,24/FAL,NO,Returns,0,NO,YES,FR,24-25,NE,,NEWMD,9/1/2024,,,1,In State,0,0,0,0,0,0,1,0,0,2.275
494164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,UND,0,,,,,FR,3.977,YES,PSY,0,,,,NHS,WH,,,F,7/1/2006,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,PSY,,,,0,In State,0,0,0,0,0,0,1,0,0,3.977
494191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ABSA,Baseball,,FR,3.08,NO,UND,0,Member,ABSA,Baseball,NHS,WH,,,M,4/27/2006,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,UND,9/1/2024,,,1,In State,0,0,0,0,0,0,0,0,0,3.08
494288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,AGR,0,Member,AFBA,Football,,SO,3.34,NO,AGR,0,Member,AFBA,Football,NHS,WH,,,M,12/8/2005,24/FAL,NO,Returns,0,NO,YES,FR,24-25,NE,,AGR,8/1/2024,,,1,In State,1,0,0,0,0,0,0,0,1,3.34
494324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWTR,W Outdoor Track,,FR,3.692,NO,EGR,0,Member,AWTR,W Outdoor Track,NHS,WH,,,F,3/24/2006,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,EGR,9/1/2024,,,1,In State,0,0,0,0,0,0,1,0,0,3.692
494385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,CMP,0,,,,,SO,3.48,NO,CMP,0,,,,NHS,WH,,,F,10/17/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,CO,,CMP,,,,0,Out of State,1,1,0,0,0,0,1,0,0,3.48
494451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AGOL,MGolf,,FR,2.853,NO,UND,0,Member,AGOL,MGolf,,,,,M,11/29/2006,24/FAL,YES,Returns,0,NO,NO,FR,24-25,,,UND,8/1/2024,,,1,Out of State,0,1,0,0,0,1,0,0,0,2.853
494469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWWR,W Wrestling,,FR,2.085,NO,HIS,0,Member,AWWR,W Wrestling,NHS,WH,,,F,10/17/2005,24/FAL,YES,Returns,0,NO,NO,FR,24-25,MT,,HIS,9/1/2024,,,1,Out of State,0,1,0,0,0,0,1,0,0,2.085
494475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMIT,M Indoor Track,,FR,1.85,NO,EXSCI,0,Member,AMIT,M Indoor Track,NHS,WH,,,M,9/22/2005,24/FAL,YES,Returns,0,NO,YES,FR,24-25,NE,,EXSCI,11/1/2024,,,1,In State,0,0,0,0,0,0,0,0,0,1.85
494510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ABSA,Baseball,,FR,2.581,NO,SSI,0,Member,ABSA,Baseball,NHS,WH,,,M,8/16/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,SSI,9/1/2024,,,1,In State,0,0,0,0,0,0,0,0,0,2.581
494545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,UND,0,,,,,FR,2.925,YES,THE,0,,,,NHS,WH,,,F,4/2/2006,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,THE,,,,0,In State,0,0,0,0,0,0,1,0,0,2.925
494569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ABSA,Baseball,,FR,3.14,NO,BUS,0,Member,ABSA,Baseball,NHS,WH,,,M,2/24/2006,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,BUS,9/1/2024,,,1,In State,0,0,0,0,0,0,0,0,0,3.14
494653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMXC,M Cross Country,,FR,2.175,NO,BUS,0,Member,AMXC,M Cross Country,NHS,WH,,,M,5/5/2006,24/FAL,YES,Returns,0,NO,YES,FR,24-25,NE,,BUS,8/1/2024,,,1,In State,0,0,0,0,0,0,0,0,0,2.175
494768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AVOL,Volleyball,,SO,3.94,NO,UND,0,Member,AVOL,Volleyball,NHS,WH,,,F,11/16/2005,24/FAL,YES,Returns,0,NO,NO,FR,24-25,NE,,UND,8/1/2024,,,1,In State,1,0,0,0,0,0,1,0,0,3.94
494770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,UND,0,,,,,FR,3.829,YES,ENGW,0,,,,NHS,WH,,,F,3/9/2006,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,ENGW,,,,0,In State,0,0,0,0,0,0,1,0,0,3.829
494790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWRE,M Wrestling,,FR,3.677,NO,ACCPB,0,Member,AWRE,M Wrestling,NHS,WH,,,M,3/1/2006,24/FAL,NO,Returns,0,NO,NO,FR,24-25,ID,,ACCPB,9/1/2024,,,1,Out of State,0,1,0,0,0,0,0,0,0,3.677
494820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ASBL,Softball,,FR,3.507,NO,EXSCI,0,Member,ASBL,Softball,HIS,,,,F,7/7/2006,24/FAL,NO,Returns,0,NO,NO,FR,24-25,CA,,EXSCI,9/1/2024,,,1,Out of State,0,1,0,0,1,1,1,0,0,3.507
494851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AFBA,Football,,FR,3.15,NO,UND,0,Member,AFBA,Football,NHS,WH,,,M,4/8/2006,24/FAL,YES,Returns,0,NO,YES,FR,24-25,NE,,UND,8/1/2024,,,1,In State,0,0,0,0,0,0,0,0,1,3.15
494920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AVOL,Volleyball,,FR,3.464,NO,EXSCI,0,Member,AVOL,Volleyball,NHS,WH,,,F,12/25/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,EXSCI,8/1/2024,,,1,In State,0,0,0,0,0,0,1,0,0,3.464
494977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ASOC,M Soccer,,SO,3.108,NO,PSY,0,Member,ASOC,M Soccer,NHS,WH,,,M,9/6/2005,24/FAL,NO,Returns,0,NO,YES,FR,24-25,NE,,PSY,8/1/2024,,,1,In State,1,0,0,0,0,0,0,0,0,3.108
495022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMBB,M Basketball,,SO,3.143,NO,PEHTH,0,Member,AMBB,M Basketball,NR,,,,M,12/15/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,AR,,PEHTH,9/1/2024,,,1,Out of State,1,1,0,0,0,1,0,0,0,3.143
495035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMIT,M Indoor Track,,FR,2.454,NO,BUS,0,Member,AMIT,M Indoor Track,HIS,WH,,,M,7/7/2005,24/FAL,YES,Returns,0,NO,YES,FR,24-25,NE,,BUS,11/1/2024,,,1,In State,0,0,0,0,1,0,0,0,0,2.454
495074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWWR,W Wrestling,,FR,2.041,NO,EXSCI,0,Member,AWWR,W Wrestling,HIS,WH,,,F,6/1/2006,24/FAL,NO,Returns,0,YES,YES,FR,24-25,CO,,EXSCI,9/1/2024,,,1,Out of State,0,1,0,0,1,0,1,1,0,2.041
495131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ABSA,Baseball,,FR,3.5,NO,UND,0,Member,ABSA,Baseball,NHS,WH,,,M,9/11/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,UND,9/1/2024,,,1,In State,0,0,0,0,0,0,0,0,0,3.5
495176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,,,,,SO,3.74,NO,CMP,0,,,,HIS,NR,,,M,9/7/2006,24/FAL,YES,Returns,0,NO,YES,FR,24-25,NE,,CMP,,,,0,In State,1,0,0,0,1,1,0,0,0,3.74
495221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,UND,0,,,,,SO,2.871,YES,ENGW,0,,,,NHS,WH,,,M,2/10/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,ENGW,,,,0,In State,1,0,0,0,0,0,0,0,0,2.871
495223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AFBA,Football,,FR,2.629,NO,UND,0,Member,AFBA,Football,NHS,WH,,,M,3/31/2006,24/FAL,YES,Returns,0,NO,YES,FR,24-25,NE,,UND,8/1/2024,,,1,In State,0,0,0,0,0,0,0,0,1,2.629
495315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,UND,1,,,,,,,,,,,,,HIS,WH,,,M,4/16/2006,24/FAL,YES,Left,1,NO,YES,FR,24-25,NE,,UND,,,,0,In State,0,0,0,0,1,0,0,0,0,0
495534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ASOC,M Soccer,,FR,3.4,NO,CMP,0,Member,ASOC,M Soccer,,,,,M,3/23/2004,24/FAL,YES,Returns,0,YES,NO,FR,24-25,,,CMP,8/1/2024,,,1,Out of State,0,1,0,0,0,1,0,1,0,3.4
495538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AFBA,Football,,SO,2.86,NO,ELED,0,Member,AFBA,Football,NHS,AS,,,M,9/23/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,ELED,8/1/2024,,,1,In State,1,0,0,0,0,1,0,0,1,2.86
495541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ASBL,Softball,,FR,3.74,NO,BUS,0,Member,ASBL,Softball,HIS,WH,,,F,6/26/2006,24/FAL,NO,Returns,0,NO,NO,FR,24-25,CO,,BUS,9/1/2024,,,1,Out of State,0,1,0,0,1,0,1,0,0,3.74
495557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,UND,0,,,,,FR,2.92,YES,THE,0,,,,NHS,WH,,,M,10/3/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,TX,,THE,,,,0,Out of State,0,1,0,0,0,0,0,0,0,2.92
495569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AFBA,Football,,FR,3.331,NO,AGR,0,Member,AFBA,Football,NHS,WH,,,M,9/16/2005,24/FAL,YES,Returns,0,NO,YES,FR,24-25,NE,,AGR,8/1/2024,,,1,In State,0,0,0,0,0,0,0,0,1,3.331
495794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,ABSA,Baseball,,FR,3.25,NO,ACCMG,0,Member,ABSA,Baseball,NHS,WH,,,M,9/22/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,CO,,ACCMG,9/1/2024,,,1,Out of State,0,1,0,0,0,0,0,0,0,3.25
496033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SO,0,NO,UND,0,Member,AVOL,Volleyball,,SO,3.8,NO,BIO,0,Member,AVOL,Volleyball,NHS,WH,,,F,8/15/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,IA,,BIO,8/1/2024,,,1,Out of State,0,1,0,0,0,0,1,0,0,3.8
496114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JR,0,YES,UND,0,Member,AMXC,M Cross Country,,JR,3.7,YES,MTHDA,0,Member,AMXC,M Cross Country,NHS,WH,,,M,3/28/2006,24/FAL,NO,Returns,0,NO,NO,FR,24-25,IA,,MTHDA,8/1/2024,,,1,Out of State,0,1,0,0,0,0,0,0,0,3.7
496866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMBB,M Basketball,,FR,2.575,NO,UND,0,Member,AMBB,M Basketball,NHS,AS,,,M,3/9/2006,24/FAL,YES,Returns,0,YES,YES,FR,24-25,CO,,UND,9/1/2024,,,1,Out of State,0,1,0,0,0,1,0,1,0,2.575
497155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SO,0,NO,UND,0,Member,ABSA,Baseball,,JR,3.931,NO,EXSCI,0,Member,ABSA,Baseball,NHS,WH,,,M,5/9/2006,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,EXSCI,9/1/2024,,,1,In State,0,0,1,0,0,0,0,0,0,3.931
497241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWWR,W Wrestling,,FR,2.28,NO,SOC,0,Member,AWWR,W Wrestling,HIS,NR,,,F,3/23/2006,24/FAL,YES,Returns,0,YES,YES,FR,24-25,NE,,SOC,9/1/2024,,,1,In State,0,0,0,0,1,1,1,1,0,2.28
497372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,0,YES,UND,0,,,,,FR,2.2,YES,CMP,0,,,,NHS,WH,,,F,10/8/2005,24/FAL,NO,Returns,0,NO,NO,FR,24-25,NE,,CMP,,,,0,In State,0,0,0,0,0,0,1,0,0,2.2
